"id","tipo","ncm","nacionalfederal","importadofederal","estadual","municipal","versao"
"6819","0","70021000","16.02","19.11","17.00","0.00","16.2.B"
"6820","0","70021000","13.45","16.54","17.00","0.00","16.2.B"
"6821","0","70022000","16.02","19.11","17.00","0.00","16.2.B"
"6822","0","70022000","13.45","16.54","17.00","0.00","16.2.B"
"6823","0","70023100","6.77","9.86","17.00","0.00","16.2.B"
"6824","0","70023100","4.20","7.29","17.00","0.00","16.2.B"
"6825","0","70023200","16.02","19.11","17.00","0.00","16.2.B"
"6826","0","70023200","13.45","16.54","17.00","0.00","16.2.B"
"6827","0","70023900","16.02","19.11","17.00","0.00","16.2.B"
"6828","0","70023900","13.45","16.54","17.00","0.00","16.2.B"
"6829","0","70031200","16.35","23.90","17.00","0.00","16.2.B"
"6830","0","70031200","13.45","21.00","17.00","0.00","16.2.B"
"6831","0","70031900","16.35","23.90","17.00","0.00","16.2.B"
"6832","0","70031900","13.45","21.00","17.00","0.00","16.2.B"
"6833","0","70032000","19.00","26.55","17.00","0.00","16.2.B"
"6834","0","70033000","19.00","26.55","17.00","0.00","16.2.B"
"6835","0","70042000","16.23","21.01","17.00","0.00","16.2.B"
"6836","0","70042000","13.45","18.23","17.00","0.00","16.2.B"
"6837","0","70049000","16.23","21.01","17.00","0.00","16.2.B"
"6838","0","70049000","13.45","18.23","17.00","0.00","16.2.B"
"6839","0","70051000","19.00","26.55","17.00","0.00","16.2.B"
"6840","0","70051000","13.45","21.00","17.00","0.00","16.2.B"
"6841","0","70052100","16.35","23.90","12.00","0.00","16.2.B"
"6842","0","70052100","13.45","21.00","12.00","0.00","16.2.B"
"6843","0","70052900","16.35","23.90","12.00","0.00","16.2.B"
"6844","0","70052900","13.45","21.00","12.00","0.00","16.2.B"
"6845","0","70053000","19.00","26.55","17.00","0.00","16.2.B"
"6846","0","70060000","16.02","21.04","17.00","0.00","16.2.B"
"6847","0","70060000","13.45","18.47","17.00","0.00","16.2.B"
"6848","0","70071100","17.13","22.15","17.00","0.00","16.2.B"
"6849","0","70071100","14.27","19.29","17.00","0.00","16.2.B"
"6850","0","70071900","19.27","28.13","17.00","0.00","16.2.B"
"6851","0","70072100","17.13","22.15","17.00","0.00","16.2.B"
"6852","0","70072100","14.27","19.29","17.00","0.00","16.2.B"
"6853","0","70072900","16.02","21.04","17.00","0.00","16.2.B"
"6854","0","70080000","18.00","25.36","17.00","0.00","16.2.B"
"6855","0","70091000","17.13","22.60","17.00","0.00","16.2.B"
"6856","0","70091000","14.27","19.74","17.00","0.00","16.2.B"
"6857","0","70099100","21.67","31.41","17.00","0.00","16.2.B"
"6858","0","70099200","21.67","31.41","17.00","0.00","16.2.B"
"6859","0","70101000","13.45","18.02","17.00","0.00","16.2.B"
"6860","0","70102000","19.84","26.29","17.00","0.00","16.2.B"
"6861","0","70109011","17.13","21.70","17.00","0.00","16.2.B"
"6862","0","70109012","17.13","21.70","17.00","0.00","16.2.B"
"6863","0","70109021","17.13","21.70","17.00","0.00","16.2.B"
"6864","0","70109022","17.13","21.70","17.00","0.00","16.2.B"
"6865","0","70109090","17.13","21.70","17.00","0.00","16.2.B"
"6866","0","70111010","6.77","11.34","17.00","0.00","16.2.B"
"6867","0","70111021","6.77","11.34","17.00","0.00","16.2.B"
"6868","0","70111029","6.77","11.34","17.00","0.00","16.2.B"
"6869","0","70111090","6.77","11.34","17.00","0.00","16.2.B"
"6870","0","70112000","6.77","11.34","17.00","0.00","16.2.B"
"6871","0","70119000","6.77","11.34","17.00","0.00","16.2.B"
"6872","0","70131000","17.63","26.65","17.00","0.00","16.2.B"
"6873","0","70132200","19.45","28.47","17.00","0.00","16.2.B"
"6874","0","70132800","19.45","28.47","17.00","0.00","16.2.B"
"6875","0","70133300","19.45","28.47","17.00","0.00","16.2.B"
"6876","0","70133700","19.32","28.18","17.00","0.00","16.2.B"
"6877","0","70134100","17.63","26.65","17.00","0.00","16.2.B"
"6878","0","70134210","17.63","26.65","17.00","0.00","16.2.B"
"6879","0","70134290","17.63","26.65","17.00","0.00","16.2.B"
"6880","0","70134290","19.45","28.47","17.00","0.00","16.2.B"
"6881","0","70134900","17.63","26.65","17.00","0.00","16.2.B"
"6882","0","70134900","19.45","28.47","17.00","0.00","16.2.B"
"6883","0","70139110","19.45","28.47","17.00","0.00","16.2.B"
"6884","0","70139190","19.45","28.47","17.00","0.00","16.2.B"
"6885","0","70139900","19.45","28.47","17.00","0.00","16.2.B"
"6886","0","70140000","17.13","22.60","17.00","0.00","16.2.B"
"6887","0","70140000","13.45","18.92","17.00","0.00","16.2.B"
"6888","0","70151010","13.45","16.00","17.00","0.00","16.2.B"
"6889","0","70151091","13.45","16.00","17.00","0.00","16.2.B"
"6890","0","70151092","13.45","18.92","17.00","0.00","16.2.B"
"6891","0","70159010","17.13","22.60","17.00","0.00","16.2.B"
"6892","0","70159020","17.13","22.60","17.00","0.00","16.2.B"
"6893","0","70159030","17.13","22.60","17.00","0.00","16.2.B"
"6894","0","70159090","17.13","22.60","17.00","0.00","16.2.B"
"6895","0","70161000","18.51","25.27","17.00","0.00","16.2.B"
"6896","0","70169000","18.51","25.27","17.00","0.00","16.2.B"
"6897","0","70171000","4.20","9.67","17.00","0.00","16.2.B"
"6898","0","70172000","4.20","9.67","17.00","0.00","16.2.B"
"6899","0","70179000","4.20","9.67","17.00","0.00","16.2.B"
"6900","0","70181010","18.15","24.45","17.00","0.00","16.2.B"
"6901","0","70181020","18.15","24.45","17.00","0.00","16.2.B"
"6902","0","70181090","18.15","24.45","17.00","0.00","16.2.B"
"6903","0","70182000","18.15","24.45","17.00","0.00","16.2.B"
"6904","0","70189000","18.15","24.45","17.00","0.00","16.2.B"
"6905","0","70191100","19.45","28.52","17.00","0.00","16.2.B"
"6906","0","70191210","19.45","22.74","17.00","0.00","16.2.B"
"6907","0","70191290","19.45","28.52","17.00","0.00","16.2.B"
"6908","0","70191900","19.45","28.52","17.00","0.00","16.2.B"
"6909","0","70193100","19.45","28.52","17.00","0.00","16.2.B"
"6910","0","70193200","19.45","28.52","17.00","0.00","16.2.B"
"6911","0","70193900","19.45","28.52","17.00","0.00","16.2.B"
"6912","0","70194000","19.45","28.52","17.00","0.00","16.2.B"
"6913","0","70195100","19.45","28.52","17.00","0.00","16.2.B"
"6914","0","70195210","19.45","22.74","17.00","0.00","16.2.B"
"6915","0","70195290","19.45","28.52","17.00","0.00","16.2.B"
"6916","0","70195900","19.45","28.52","17.00","0.00","16.2.B"
"6917","0","70199010","19.45","22.74","17.00","0.00","16.2.B"
"6918","0","70199090","19.45","28.52","17.00","0.00","16.2.B"
"6919","0","70200010","7.88","12.45","17.00","0.00","16.2.B"
"6920","0","70200090","7.88","14.18","17.00","0.00","16.2.B"
"6921","0","71011000","22.81","28.50","17.00","0.00","16.2.B"
"6922","0","71012100","22.81","28.50","17.00","0.00","16.2.B"
"6923","0","71012200","22.81","28.50","17.00","0.00","16.2.B"
"6924","0","71021000","13.45","19.14","17.00","0.00","16.2.B"
"6925","0","71021000","13.45","19.14","17.00","0.00","16.2.B"
"6926","0","71022100","13.45","16.24","17.00","0.00","16.2.B"
"6927","0","71022900","13.45","16.24","17.00","0.00","16.2.B"
"6928","0","71023100","13.45","18.45","17.00","0.00","16.2.B"
"6929","0","71023100","13.45","18.45","17.00","0.00","16.2.B"
"6930","0","71023900","13.45","19.14","17.00","0.00","16.2.B"
"6931","0","71031000","13.45","18.45","17.00","0.00","16.2.B"
"6932","0","71039100","4.20","9.89","17.00","0.00","16.2.B"
"6933","0","71039900","13.45","19.14","17.00","0.00","16.2.B"
"6934","0","71041000","17.79","23.48","17.00","0.00","16.2.B"
"6935","0","71042010","8.54","11.33","17.00","0.00","16.2.B"
"6936","0","71042090","8.54","14.23","17.00","0.00","16.2.B"
"6937","0","71049000","17.79","23.48","17.00","0.00","16.2.B"
"6938","0","71051000","4.20","8.49","17.00","0.00","16.2.B"
"6939","0","71059000","4.20","8.49","17.00","0.00","16.2.B"
"6940","0","71061000","13.45","17.74","17.00","0.00","16.2.B"
"6941","0","71069100","13.45","17.74","17.00","0.00","16.2.B"
"6942","0","71069210","13.45","19.79","17.00","0.00","16.2.B"
"6943","0","71069220","13.45","19.79","17.00","0.00","16.2.B"
"6944","0","71069290","13.45","19.79","17.00","0.00","16.2.B"
"6945","0","71070000","17.14","23.48","17.00","0.00","16.2.B"
"6946","0","71081100","4.20","6.20","17.00","0.00","16.2.B"
"6947","0","71081210","4.20","6.20","17.00","0.00","16.2.B"
"6948","0","71081290","4.20","6.20","17.00","0.00","16.2.B"
"6949","0","71081310","4.20","10.54","17.00","0.00","16.2.B"
"6950","0","71081390","4.20","10.54","17.00","0.00","16.2.B"
"6951","0","71082000","4.20","6.20","17.00","0.00","16.2.B"
"6952","0","71090000","17.14","23.48","17.00","0.00","16.2.B"
"6953","0","71101100","4.20","6.99","17.00","0.00","16.2.B"
"6954","0","71101910","4.20","10.54","17.00","0.00","16.2.B"
"6955","0","71101990","4.20","10.54","17.00","0.00","16.2.B"
"6956","0","71102100","4.20","6.99","17.00","0.00","16.2.B"
"6957","0","71102900","4.20","10.54","17.00","0.00","16.2.B"
"6958","0","71103100","13.45","16.24","17.00","0.00","16.2.B"
"6959","0","71103900","13.45","19.79","17.00","0.00","16.2.B"
"6960","0","71104100","13.45","16.24","17.00","0.00","16.2.B"
"6961","0","71104900","13.45","19.79","17.00","0.00","16.2.B"
"6962","0","71110000","17.14","23.48","17.00","0.00","16.2.B"
"6963","0","71123010","13.45","16.24","17.00","0.00","16.2.B"
"6964","0","71123010","13.45","16.24","17.00","0.00","16.2.B"
"6965","0","71123020","13.45","16.24","17.00","0.00","16.2.B"
"6966","0","71123020","13.45","16.24","17.00","0.00","16.2.B"
"6967","0","71123090","13.45","17.74","17.00","0.00","16.2.B"
"6968","0","71123090","13.45","17.74","17.00","0.00","16.2.B"
"6969","0","71129100","13.45","16.24","17.00","0.00","16.2.B"
"6970","0","71129100","13.45","16.24","17.00","0.00","16.2.B"
"6971","0","71129200","13.45","16.24","17.00","0.00","16.2.B"
"6972","0","71129200","13.45","16.24","17.00","0.00","16.2.B"
"6973","0","71129900","13.45","17.74","17.00","0.00","16.2.B"
"6974","0","71129900","13.45","17.74","17.00","0.00","16.2.B"
"6975","0","71131100","17.79","25.97","17.00","0.00","16.2.B"
"6976","0","71131900","17.79","25.97","17.00","0.00","16.2.B"
"6977","0","71132000","17.79","25.97","17.00","0.00","16.2.B"
"6978","0","71141100","17.79","25.97","17.00","0.00","16.2.B"
"6979","0","71141900","17.79","25.97","17.00","0.00","16.2.B"
"6980","0","71142000","17.79","25.97","17.00","0.00","16.2.B"
"6981","0","71151000","17.14","25.32","17.00","0.00","16.2.B"
"6982","0","71159000","17.14","25.32","17.00","0.00","16.2.B"
"6983","0","71161000","17.79","25.97","17.00","0.00","16.2.B"
"6984","0","71162010","17.79","25.97","17.00","0.00","16.2.B"
"6985","0","71162020","17.79","19.79","17.00","0.00","16.2.B"
"6986","0","71162090","17.79","25.97","17.00","0.00","16.2.B"
"6987","0","71171100","17.79","25.97","17.00","0.00","16.2.B"
"6988","0","71171900","17.79","25.97","17.00","0.00","16.2.B"
"6989","0","71179000","17.79","25.97","17.00","0.00","16.2.B"
"6990","0","71181010","13.45","21.04","17.00","0.00","16.2.B"
"6991","0","71181090","13.45","15.45","17.00","0.00","16.2.B"
"6992","0","71189000","13.45","21.63","17.00","0.00","16.2.B"
"6993","0","72011000","16.21","20.44","17.00","0.00","16.2.B"
"6994","0","72012000","16.21","20.44","17.00","0.00","16.2.B"
"6995","0","72015000","16.21","20.44","17.00","0.00","16.2.B"
"6996","0","72021100","16.21","21.49","17.00","0.00","16.2.B"
"6997","0","72021900","16.21","21.49","17.00","0.00","16.2.B"
"6998","0","72022100","16.21","21.49","17.00","0.00","16.2.B"
"6999","0","72022900","16.21","21.49","17.00","0.00","16.2.B"
"7000","0","72023000","16.21","21.49","17.00","0.00","16.2.B"
"7001","0","72024100","16.21","21.49","17.00","0.00","16.2.B"
"7002","0","72024900","16.21","21.49","17.00","0.00","16.2.B"
"7003","0","72025000","16.21","21.49","17.00","0.00","16.2.B"
"7004","0","72026000","16.21","21.49","17.00","0.00","16.2.B"
"7005","0","72027000","16.21","21.49","17.00","0.00","16.2.B"
"7006","0","72028000","16.21","21.49","17.00","0.00","16.2.B"
"7007","0","72029100","16.21","21.49","17.00","0.00","16.2.B"
"7008","0","72029200","16.21","21.49","17.00","0.00","16.2.B"
"7009","0","72029300","16.21","21.49","17.00","0.00","16.2.B"
"7010","0","72029910","16.21","21.49","17.00","0.00","16.2.B"
"7011","0","72029990","16.21","21.49","17.00","0.00","16.2.B"
"7012","0","72031000","16.21","19.35","17.00","0.00","16.2.B"
"7013","0","72039000","16.21","19.35","17.00","0.00","16.2.B"
"7014","0","72041000","4.20","6.20","17.00","0.00","16.2.B"
"7015","0","72042100","4.20","6.20","17.00","0.00","16.2.B"
"7016","0","72042900","4.20","6.20","17.00","0.00","16.2.B"
"7017","0","72043000","4.20","6.20","17.00","0.00","16.2.B"
"7018","0","72044100","4.20","6.20","17.00","0.00","16.2.B"
"7019","0","72044900","4.20","6.20","17.00","0.00","16.2.B"
"7020","0","72045000","6.96","8.96","17.00","0.00","16.2.B"
"7021","0","72051000","16.21","21.49","17.00","0.00","16.2.B"
"7022","0","72052100","16.21","19.35","17.00","0.00","16.2.B"
"7023","0","72052910","16.21","19.35","17.00","0.00","16.2.B"
"7024","0","72052920","16.21","19.35","17.00","0.00","16.2.B"
"7025","0","72052990","16.21","21.49","17.00","0.00","16.2.B"
"7026","0","72061000","16.21","21.49","17.00","0.00","16.2.B"
"7027","0","72069000","16.21","21.49","17.00","0.00","16.2.B"
"7028","0","72071110","16.21","22.51","17.00","0.00","16.2.B"
"7029","0","72071190","16.21","22.51","17.00","0.00","16.2.B"
"7030","0","72071200","16.21","22.51","17.00","0.00","16.2.B"
"7031","0","72071900","16.21","22.51","17.00","0.00","16.2.B"
"7032","0","72072000","16.21","22.51","17.00","0.00","16.2.B"
"7033","0","72081000","16.21","24.42","17.00","0.00","16.2.B"
"7034","0","72082500","16.21","24.42","17.00","0.00","16.2.B"
"7035","0","72082610","16.21","23.48","17.00","0.00","16.2.B"
"7036","0","72082690","16.21","24.42","17.00","0.00","16.2.B"
"7037","0","72082710","16.21","23.48","17.00","0.00","16.2.B"
"7038","0","72082790","16.21","24.42","17.00","0.00","16.2.B"
"7039","0","72083610","16.21","23.48","17.00","0.00","16.2.B"
"7040","0","72083690","16.21","24.42","17.00","0.00","16.2.B"
"7041","0","72083700","16.21","24.42","17.00","0.00","16.2.B"
"7042","0","72083810","16.21","23.48","17.00","0.00","16.2.B"
"7043","0","72083890","16.21","24.42","17.00","0.00","16.2.B"
"7044","0","72083910","16.21","23.48","17.00","0.00","16.2.B"
"7045","0","72083990","16.21","24.42","17.00","0.00","16.2.B"
"7046","0","72084000","16.21","24.42","17.00","0.00","16.2.B"
"7047","0","72085100","16.21","24.42","17.00","0.00","16.2.B"
"7048","0","72085200","16.21","24.42","17.00","0.00","16.2.B"
"7049","0","72085300","16.21","24.42","17.00","0.00","16.2.B"
"7050","0","72085400","16.21","24.42","17.00","0.00","16.2.B"
"7051","0","72089000","16.21","24.42","17.00","0.00","16.2.B"
"7052","0","72091500","16.21","24.42","17.00","0.00","16.2.B"
"7053","0","72091600","16.21","24.42","17.00","0.00","16.2.B"
"7054","0","72091700","16.21","24.42","17.00","0.00","16.2.B"
"7055","0","72091800","16.21","24.42","17.00","0.00","16.2.B"
"7056","0","72092500","16.21","24.42","17.00","0.00","16.2.B"
"7057","0","72092600","16.21","24.42","17.00","0.00","16.2.B"
"7058","0","72092700","16.21","24.42","17.00","0.00","16.2.B"
"7059","0","72092800","16.21","24.42","17.00","0.00","16.2.B"
"7060","0","72099000","16.21","24.42","17.00","0.00","16.2.B"
"7061","0","72101100","16.21","24.42","17.00","0.00","16.2.B"
"7062","0","72101200","16.21","24.42","17.00","0.00","16.2.B"
"7063","0","72102000","16.21","24.42","17.00","0.00","16.2.B"
"7064","0","72103010","16.21","24.42","17.00","0.00","16.2.B"
"7065","0","72103090","16.21","24.42","17.00","0.00","16.2.B"
"7066","0","72104110","16.21","24.42","17.00","0.00","16.2.B"
"7067","0","72104190","16.21","24.42","17.00","0.00","16.2.B"
"7068","0","72104910","16.21","24.42","17.00","0.00","16.2.B"
"7069","0","72104990","16.21","24.42","17.00","0.00","16.2.B"
"7070","0","72105000","16.21","24.42","17.00","0.00","16.2.B"
"7071","0","72106100","16.21","24.42","17.00","0.00","16.2.B"
"7072","0","72106911","16.21","19.35","17.00","0.00","16.2.B"
"7073","0","72106919","16.21","24.42","17.00","0.00","16.2.B"
"7074","0","72106990","16.21","24.42","17.00","0.00","16.2.B"
"7075","0","72107010","16.21","24.42","17.00","0.00","16.2.B"
"7076","0","72107020","16.21","24.42","17.00","0.00","16.2.B"
"7077","0","72109000","16.21","24.42","17.00","0.00","16.2.B"
"7078","0","72111300","16.21","24.42","17.00","0.00","16.2.B"
"7079","0","72111400","16.21","24.42","17.00","0.00","16.2.B"
"7080","0","72111900","16.21","24.42","17.00","0.00","16.2.B"
"7081","0","72112300","16.21","24.42","17.00","0.00","16.2.B"
"7082","0","72112910","16.21","24.42","17.00","0.00","16.2.B"
"7083","0","72112920","16.21","24.42","17.00","0.00","16.2.B"
"7084","0","72119010","16.21","24.42","17.00","0.00","16.2.B"
"7085","0","72119090","16.21","24.42","17.00","0.00","16.2.B"
"7086","0","72121000","16.21","24.42","17.00","0.00","16.2.B"
"7087","0","72122010","16.21","24.42","17.00","0.00","16.2.B"
"7088","0","72122090","16.21","24.42","17.00","0.00","16.2.B"
"7089","0","72123000","16.21","24.42","17.00","0.00","16.2.B"
"7090","0","72124010","16.21","24.42","17.00","0.00","16.2.B"
"7091","0","72124021","16.21","19.35","17.00","0.00","16.2.B"
"7092","0","72124029","16.21","24.42","17.00","0.00","16.2.B"
"7093","0","72125010","16.21","19.35","17.00","0.00","16.2.B"
"7094","0","72125090","16.21","24.42","17.00","0.00","16.2.B"
"7095","0","72126000","16.21","24.42","17.00","0.00","16.2.B"
"7096","0","72131000","13.45","22.63","17.00","0.00","16.2.B"
"7097","0","72132000","13.45","22.63","17.00","0.00","16.2.B"
"7098","0","72139110","13.45","22.63","17.00","0.00","16.2.B"
"7099","0","72139190","13.45","22.63","17.00","0.00","16.2.B"
"7100","0","72139910","13.45","22.63","17.00","0.00","16.2.B"
"7101","0","72139990","13.45","22.63","17.00","0.00","16.2.B"
"7102","0","72141010","13.45","21.66","17.00","0.00","16.2.B"
"7103","0","72141090","13.45","21.66","17.00","0.00","16.2.B"
"7104","0","72142000","13.45","21.88","17.00","0.00","16.2.B"
"7105","0","72143000","13.45","21.66","17.00","0.00","16.2.B"
"7106","0","72149100","13.45","21.66","17.00","0.00","16.2.B"
"7107","0","72149910","13.45","21.66","17.00","0.00","16.2.B"
"7108","0","72149990","13.45","21.66","17.00","0.00","16.2.B"
"7109","0","72151000","16.21","24.42","17.00","0.00","16.2.B"
"7110","0","72155000","16.21","24.42","17.00","0.00","16.2.B"
"7111","0","72159010","16.21","24.42","17.00","0.00","16.2.B"
"7112","0","72159090","16.21","24.42","17.00","0.00","16.2.B"
"7113","0","72161000","13.45","21.66","17.00","0.00","16.2.B"
"7114","0","72162100","13.45","21.66","17.00","0.00","16.2.B"
"7115","0","72162200","13.45","21.66","17.00","0.00","16.2.B"
"7116","0","72163100","13.45","21.66","17.00","0.00","16.2.B"
"7117","0","72163200","13.45","21.66","17.00","0.00","16.2.B"
"7118","0","72163300","13.45","21.66","17.00","0.00","16.2.B"
"7119","0","72164010","13.45","21.66","17.00","0.00","16.2.B"
"7120","0","72164090","13.45","21.66","17.00","0.00","16.2.B"
"7121","0","72165000","13.45","21.66","17.00","0.00","16.2.B"
"7122","0","72166110","13.45","21.66","17.00","0.00","16.2.B"
"7123","0","72166190","13.45","21.66","17.00","0.00","16.2.B"
"7124","0","72166910","13.45","21.66","17.00","0.00","16.2.B"
"7125","0","72166990","13.45","21.66","17.00","0.00","16.2.B"
"7126","0","72169100","13.45","21.66","17.00","0.00","16.2.B"
"7127","0","72169900","13.45","21.66","17.00","0.00","16.2.B"
"7128","0","72171011","16.21","19.35","17.00","0.00","16.2.B"
"7129","0","72171019","16.21","24.42","17.00","0.00","16.2.B"
"7130","0","72171090","16.21","24.42","17.00","0.00","16.2.B"
"7131","0","72172010","16.21","24.42","17.00","0.00","16.2.B"
"7132","0","72172090","16.31","24.74","17.00","0.00","16.2.B"
"7133","0","72173010","16.21","24.42","17.00","0.00","16.2.B"
"7134","0","72173090","16.21","24.42","17.00","0.00","16.2.B"
"7135","0","72179000","16.21","24.42","17.00","0.00","16.2.B"
"7136","0","72181000","16.21","22.51","17.00","0.00","16.2.B"
"7137","0","72189100","16.21","22.51","17.00","0.00","16.2.B"
"7138","0","72189900","16.21","22.51","17.00","0.00","16.2.B"
"7139","0","72191100","16.21","25.33","17.00","0.00","16.2.B"
"7140","0","72191200","16.21","25.33","17.00","0.00","16.2.B"
"7141","0","72191300","16.21","25.33","17.00","0.00","16.2.B"
"7142","0","72191400","16.21","25.33","17.00","0.00","16.2.B"
"7143","0","72192100","16.21","25.33","17.00","0.00","16.2.B"
"7144","0","72192200","16.21","25.33","17.00","0.00","16.2.B"
"7145","0","72192300","16.21","25.33","17.00","0.00","16.2.B"
"7146","0","72192400","16.21","25.33","17.00","0.00","16.2.B"
"7147","0","72193100","16.21","25.33","17.00","0.00","16.2.B"
"7148","0","72193200","16.21","25.33","17.00","0.00","16.2.B"
"7149","0","72193300","16.21","25.33","17.00","0.00","16.2.B"
"7150","0","72193400","16.21","25.33","17.00","0.00","16.2.B"
"7151","0","72193500","16.21","25.33","17.00","0.00","16.2.B"
"7152","0","72199010","16.21","19.35","17.00","0.00","16.2.B"
"7153","0","72199090","16.21","25.33","17.00","0.00","16.2.B"
"7154","0","72201100","16.21","25.33","17.00","0.00","16.2.B"
"7155","0","72201210","16.21","25.33","17.00","0.00","16.2.B"
"7156","0","72201220","16.21","25.33","17.00","0.00","16.2.B"
"7157","0","72201290","16.21","25.33","17.00","0.00","16.2.B"
"7158","0","72202010","16.21","19.35","17.00","0.00","16.2.B"
"7159","0","72202090","16.21","25.33","17.00","0.00","16.2.B"
"7160","0","72209000","16.21","25.33","17.00","0.00","16.2.B"
"7161","0","72210000","16.21","25.33","17.00","0.00","16.2.B"
"7162","0","72221100","16.21","25.33","17.00","0.00","16.2.B"
"7163","0","72221910","16.21","25.33","17.00","0.00","16.2.B"
"7164","0","72221990","16.21","25.33","17.00","0.00","16.2.B"
"7165","0","72222000","16.21","25.33","17.00","0.00","16.2.B"
"7166","0","72223000","16.21","25.33","17.00","0.00","16.2.B"
"7167","0","72224010","16.21","19.35","17.00","0.00","16.2.B"
"7168","0","72224090","16.21","25.33","17.00","0.00","16.2.B"
"7169","0","72230000","16.21","25.33","17.00","0.00","16.2.B"
"7170","0","72241000","16.21","22.51","17.00","0.00","16.2.B"
"7171","0","72249000","16.21","22.51","17.00","0.00","16.2.B"
"7172","0","72251100","16.21","25.33","17.00","0.00","16.2.B"
"7173","0","72251900","16.21","25.33","17.00","0.00","16.2.B"
"7174","0","72253000","16.21","25.33","17.00","0.00","16.2.B"
"7175","0","72254010","16.21","19.35","17.00","0.00","16.2.B"
"7176","0","72254020","16.21","19.35","17.00","0.00","16.2.B"
"7177","0","72254090","16.21","25.33","17.00","0.00","16.2.B"
"7178","0","72255010","16.21","19.35","17.00","0.00","16.2.B"
"7179","0","72255090","16.21","25.33","17.00","0.00","16.2.B"
"7180","0","72259100","16.21","25.33","17.00","0.00","16.2.B"
"7181","0","72259200","16.21","25.33","17.00","0.00","16.2.B"
"7182","0","72259910","16.21","19.35","17.00","0.00","16.2.B"
"7183","0","72259990","16.21","25.33","17.00","0.00","16.2.B"
"7184","0","72261100","16.21","25.33","17.00","0.00","16.2.B"
"7185","0","72261900","16.21","25.33","17.00","0.00","16.2.B"
"7186","0","72262010","16.21","19.35","17.00","0.00","16.2.B"
"7187","0","72262090","16.21","25.33","17.00","0.00","16.2.B"
"7188","0","72269100","16.21","25.33","17.00","0.00","16.2.B"
"7189","0","72269200","16.21","25.33","17.00","0.00","16.2.B"
"7190","0","72269900","16.21","25.33","17.00","0.00","16.2.B"
"7191","0","72271000","16.21","25.33","17.00","0.00","16.2.B"
"7192","0","72272000","16.21","25.33","17.00","0.00","16.2.B"
"7193","0","72279000","16.21","25.33","17.00","0.00","16.2.B"
"7194","0","72281010","16.21","25.33","17.00","0.00","16.2.B"
"7195","0","72281090","16.21","25.33","17.00","0.00","16.2.B"
"7196","0","72282000","16.21","25.33","17.00","0.00","16.2.B"
"7197","0","72283000","16.21","25.33","17.00","0.00","16.2.B"
"7198","0","72284000","16.21","25.33","17.00","0.00","16.2.B"
"7199","0","72285000","16.21","25.33","17.00","0.00","16.2.B"
"7200","0","72286000","16.21","25.33","17.00","0.00","16.2.B"
"7201","0","72287000","16.21","25.33","17.00","0.00","16.2.B"
"7202","0","72288000","16.21","25.33","17.00","0.00","16.2.B"
"7203","0","72292000","16.21","25.33","17.00","0.00","16.2.B"
"7204","0","72299000","16.21","25.33","17.00","0.00","16.2.B"
"7205","0","73011000","13.45","18.02","17.00","0.00","16.2.B"
"7206","0","73012000","16.02","20.59","17.00","0.00","16.2.B"
"7207","0","73021010","4.20","6.20","17.00","0.00","16.2.B"
"7208","0","73021090","4.20","9.22","17.00","0.00","16.2.B"
"7209","0","73023000","4.20","9.22","17.00","0.00","16.2.B"
"7210","0","73024000","4.20","9.22","17.00","0.00","16.2.B"
"7211","0","73029000","4.20","9.22","17.00","0.00","16.2.B"
"7212","0","73030000","14.79","19.81","17.00","0.00","16.2.B"
"7213","0","73041100","4.20","10.09","17.00","0.00","16.2.B"
"7214","0","73041900","4.20","10.09","17.00","0.00","16.2.B"
"7215","0","73042200","4.20","10.09","17.00","0.00","16.2.B"
"7216","0","73042310","4.20","10.09","17.00","0.00","16.2.B"
"7217","0","73042390","4.20","10.09","17.00","0.00","16.2.B"
"7218","0","73042400","4.20","10.09","17.00","0.00","16.2.B"
"7219","0","73042910","4.20","10.09","17.00","0.00","16.2.B"
"7220","0","73042931","4.20","10.09","17.00","0.00","16.2.B"
"7221","0","73042939","4.20","10.09","17.00","0.00","16.2.B"
"7222","0","73042990","4.20","10.09","17.00","0.00","16.2.B"
"7223","0","73043110","5.54","11.43","17.00","0.00","16.2.B"
"7224","0","73043190","5.54","11.43","17.00","0.00","16.2.B"
"7225","0","73043910","5.54","11.43","17.00","0.00","16.2.B"
"7226","0","73043920","5.54","11.43","17.00","0.00","16.2.B"
"7227","0","73043990","5.54","11.43","17.00","0.00","16.2.B"
"7228","0","73044110","5.54","8.09","17.00","0.00","16.2.B"
"7229","0","73044190","5.54","11.43","17.00","0.00","16.2.B"
"7230","0","73044900","5.54","11.43","17.00","0.00","16.2.B"
"7231","0","73045111","5.54","8.09","17.00","0.00","16.2.B"
"7232","0","73045119","5.54","11.43","17.00","0.00","16.2.B"
"7233","0","73045190","5.54","11.43","17.00","0.00","16.2.B"
"7234","0","73045911","5.54","8.09","17.00","0.00","16.2.B"
"7235","0","73045919","5.54","11.43","17.00","0.00","16.2.B"
"7236","0","73045990","5.54","11.43","17.00","0.00","16.2.B"
"7237","0","73049011","5.54","11.43","17.00","0.00","16.2.B"
"7238","0","73049019","5.54","11.43","17.00","0.00","16.2.B"
"7239","0","73049090","5.54","11.43","17.00","0.00","16.2.B"
"7240","0","73051100","4.20","9.67","17.00","0.00","16.2.B"
"7241","0","73051200","4.20","9.67","17.00","0.00","16.2.B"
